event_count,game_time,num_unique_days,elapsed_days,last_world,last_assessment,unique_game_sessions,activity_ct,game_ct,assessment_ct,clip_ct,event_2000_ct,event_2010_ct,event_2020_ct,event_2025_ct,event_2030_ct,event_2035_ct,event_2040_ct,event_2050_ct,event_2060_ct,event_2070_ct,event_2075_ct,event_2080_ct,event_2081_ct,event_2083_ct,event_3010_ct,event_3020_ct,event_3021_ct,event_3110_ct,event_3120_ct,event_3121_ct,event_4010_ct,event_4020_ct,event_4021_ct,event_4022_ct,event_4025_ct,event_4030_ct,event_4031_ct,event_4035_ct,event_4040_ct,event_4045_ct,event_4050_ct,event_4070_ct,event_4080_ct,event_4090_ct,event_4095_ct,event_4100_ct,event_4110_ct,event_4220_ct,event_4230_ct,event_4235_ct,event_5000_ct,event_5010_ct,Bird Measurer (Assessment),Mushroom Sorter (Assessment),Cauldron Filler (Assessment),Chest Sorter (Assessment),Cart Balancer (Assessment)
1997,3037,2,6,CRYSTALCAVES,Chest Sorter (Assessment),38,491.0,1158.0,330.0,18.0,38.0,4.0,60.0,3.0,51.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,402.0,38.0,62.0,401.0,38.0,61.0,5.0,154.0,10.0,18.0,69.0,167.0,0.0,13.0,18.0,2.0,0.0,357.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,65.0,88.0,29.0,64.0,84.0
351,437,1,0,TREETOPCITY,Mushroom Sorter (Assessment),12,79.0,88.0,179.0,5.0,12.0,2.0,9.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,40.0,8.0,10.0,40.0,8.0,10.0,1.0,31.0,10.0,0.0,9.0,69.0,0.0,4.0,18.0,2.0,0.0,48.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,29.0,30.0,71.0
163,244,1,0,CRYSTALCAVES,Cart Balancer (Assessment),7,0.0,88.0,71.0,4.0,7.0,1.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,14.0,5.0,4.0,14.0,5.0,4.0,1.0,19.0,0.0,0.0,0.0,38.0,0.0,0.0,17.0,2.0,0.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0
223,300,1,0,MAGMAPEAK,Cauldron Filler (Assessment),10,0.0,88.0,130.0,5.0,10.0,2.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,21.0,6.0,7.0,21.0,6.0,7.0,1.0,22.0,0.0,0.0,6.0,48.0,0.0,2.0,18.0,2.0,0.0,20.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,30.0,71.0
1823,2681,2,6,TREETOPCITY,Bird Measurer (Assessment),31,395.0,1130.0,283.0,15.0,31.0,3.0,55.0,3.0,49.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,376.0,36.0,60.0,375.0,36.0,59.0,4.0,129.0,10.0,18.0,49.0,158.0,0.0,11.0,18.0,2.0,0.0,319.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,65.0,88.0,29.0,30.0,71.0
20672,36153,24,43,CRYSTALCAVES,Chest Sorter (Assessment),331,6686.0,11133.0,2699.0,139.0,331.0,21.0,501.0,65.0,405.0,55.0,12.0,12.0,40.0,11.0,28.0,31.0,9.0,20.0,2528.0,608.0,463.0,2493.0,597.0,458.0,84.0,2512.0,181.0,28.0,467.0,2723.0,67.0,597.0,486.0,67.0,4.0,4314.0,0.0,23.0,72.0,128.0,15.0,36.0,16.0,16.0,67.0,66.0,258.0,618.0,264.0,432.0,1127.0
18903,34316,24,43,TREETOPCITY,Bird Measurer (Assessment),308,6057.0,10405.0,2289.0,137.0,308.0,18.0,459.0,64.0,373.0,54.0,6.0,6.0,38.0,11.0,26.0,25.0,6.0,18.0,2339.0,553.0,440.0,2307.0,544.0,435.0,77.0,2258.0,154.0,28.0,385.0,2481.0,67.0,560.0,441.0,65.0,4.0,3944.0,0.0,21.0,70.0,118.0,12.0,36.0,16.0,16.0,53.0,52.0,187.0,566.0,168.0,394.0,974.0
11999,17139,10,22,TREETOPCITY,Mushroom Sorter (Assessment),201,3308.0,7677.0,915.0,99.0,201.0,7.0,309.0,32.0,256.0,26.0,6.0,6.0,33.0,11.0,21.0,8.0,2.0,6.0,1455.0,451.0,331.0,1431.0,445.0,328.0,52.0,1444.0,128.0,0.0,252.0,1306.0,67.0,326.0,153.0,28.0,4.0,2649.0,0.0,12.0,44.0,65.0,2.0,21.0,0.0,0.0,41.0,40.0,0.0,110.0,168.0,222.0,415.0
19524,34899,24,43,MAGMAPEAK,Cauldron Filler (Assessment),317,6366.0,10623.0,2382.0,138.0,317.0,19.0,477.0,64.0,390.0,54.0,12.0,12.0,38.0,11.0,26.0,29.0,7.0,20.0,2418.0,562.0,449.0,2385.0,553.0,444.0,78.0,2340.0,181.0,28.0,415.0,2526.0,67.0,565.0,446.0,65.0,4.0,4081.0,0.0,22.0,70.0,121.0,12.0,36.0,16.0,16.0,67.0,66.0,187.0,566.0,261.0,394.0,974.0
14505,24034,15,28,CRYSTALCAVES,Cart Balancer (Assessment),233,4491.0,8754.0,1152.0,108.0,233.0,10.0,388.0,41.0,324.0,34.0,6.0,6.0,34.0,11.0,22.0,20.0,6.0,13.0,1831.0,488.0,372.0,1803.0,481.0,368.0,62.0,1683.0,134.0,0.0,282.0,1761.0,67.0,434.0,275.0,44.0,4.0,3016.0,0.0,15.0,56.0,77.0,2.0,21.0,0.0,0.0,41.0,40.0,0.0,110.0,168.0,283.0,591.0
71,63,2,4,CRYSTALCAVES,Cart Balancer (Assessment),9,0.0,0.0,63.0,8.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,11.0,0.0,0.0,0.0,21.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0
477,635,1,0,CRYSTALCAVES,Chest Sorter (Assessment),10,189.0,176.0,108.0,4.0,10.0,1.0,33.0,0.0,29.0,0.0,6.0,5.0,0.0,0.0,0.0,3.0,1.0,2.0,62.0,10.0,11.0,61.0,9.0,10.0,2.0,80.0,0.0,0.0,17.0,71.0,0.0,7.0,8.0,0.0,0.0,32.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,71.0
379,486,1,0,CRYSTALCAVES,Cart Balancer (Assessment),7,129.0,176.0,71.0,3.0,7.0,1.0,31.0,0.0,29.0,0.0,6.0,5.0,0.0,0.0,0.0,3.0,1.0,2.0,41.0,7.0,11.0,41.0,7.0,10.0,2.0,64.0,0.0,0.0,0.0,61.0,0.0,7.0,8.0,0.0,0.0,31.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0
1098,1347,1,0,CRYSTALCAVES,Chest Sorter (Assessment),2,0.0,1085.0,13.0,0.0,2.0,0.0,58.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,22.0,57.0,71.0,21.0,57.0,1.0,100.0,0.0,0.0,70.0,187.0,0.0,17.0,0.0,0.0,0.0,218.0,0.0,11.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
2237,10781,1,0,CRYSTALCAVES,Chest Sorter (Assessment),36,1110.0,852.0,260.0,15.0,36.0,4.0,105.0,1.0,96.0,0.0,0.0,0.0,5.0,3.0,2.0,3.0,0.0,3.0,275.0,60.0,44.0,267.0,60.0,43.0,8.0,461.0,0.0,0.0,76.0,378.0,0.0,37.0,21.0,6.0,0.0,214.0,0.0,3.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,46.0,130.0,78.0
1633,9663,1,0,CRYSTALCAVES,Cart Balancer (Assessment),30,850.0,563.0,207.0,13.0,30.0,4.0,93.0,1.0,87.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,0.0,3.0,192.0,43.0,35.0,186.0,43.0,35.0,5.0,322.0,0.0,0.0,14.0,350.0,0.0,36.0,20.0,6.0,0.0,102.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,46.0,77.0,78.0
1591,9614,1,0,MAGMAPEAK,Cauldron Filler (Assessment),26,850.0,562.0,168.0,11.0,26.0,3.0,92.0,1.0,86.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,0.0,3.0,190.0,43.0,34.0,184.0,43.0,34.0,5.0,314.0,0.0,0.0,14.0,338.0,0.0,32.0,20.0,6.0,0.0,99.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,46.0,77.0,39.0
1344,1206,1,0,MAGMAPEAK,Cauldron Filler (Assessment),10,235.0,1039.0,66.0,4.0,10.0,1.0,16.0,4.0,16.0,4.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,93.0,16.0,46.0,91.0,16.0,45.0,3.0,75.0,34.0,0.0,16.0,65.0,23.0,8.0,22.0,4.0,0.0,658.0,0.0,0.0,3.0,3.0,0.0,0.0,26.0,26.0,7.0,7.0,0.0,0.0,66.0,0.0,0.0
8881,17863,7,36,CRYSTALCAVES,Chest Sorter (Assessment),100,2875.0,5004.0,962.0,40.0,100.0,12.0,323.0,14.0,311.0,8.0,13.0,12.0,12.0,3.0,9.0,14.0,5.0,9.0,1097.0,316.0,266.0,1087.0,315.0,264.0,29.0,1184.0,51.0,36.0,290.0,1224.0,44.0,225.0,69.0,9.0,0.0,1318.0,0.0,5.0,15.0,111.0,8.0,1.0,21.0,21.0,15.0,15.0,121.0,88.0,248.0,367.0,138.0
2003,2818,2,2,TREETOPCITY,Mushroom Sorter (Assessment),18,905.0,906.0,186.0,6.0,18.0,3.0,84.0,12.0,83.0,7.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,235.0,24.0,69.0,231.0,24.0,69.0,4.0,289.0,23.0,21.0,36.0,286.0,30.0,34.0,30.0,6.0,0.0,295.0,0.0,4.0,6.0,7.0,0.0,1.0,21.0,21.0,12.0,12.0,0.0,39.0,147.0,0.0,0.0
5287,8180,4,5,MAGMAPEAK,Cauldron Filler (Assessment),53,1814.0,3071.0,382.0,20.0,53.0,7.0,228.0,12.0,222.0,7.0,13.0,12.0,6.0,2.0,4.0,12.0,5.0,7.0,657.0,145.0,165.0,649.0,145.0,164.0,15.0,733.0,51.0,23.0,90.0,647.0,44.0,107.0,38.0,6.0,0.0,895.0,0.0,5.0,8.0,33.0,4.0,1.0,21.0,21.0,15.0,15.0,67.0,39.0,248.0,0.0,28.0
8340,17201,6,8,CRYSTALCAVES,Cart Balancer (Assessment),93,2794.0,4719.0,788.0,39.0,93.0,11.0,306.0,14.0,298.0,8.0,13.0,12.0,10.0,3.0,7.0,14.0,5.0,9.0,1053.0,291.0,253.0,1043.0,291.0,251.0,26.0,1113.0,51.0,36.0,224.0,1142.0,44.0,218.0,67.0,9.0,0.0,1237.0,0.0,5.0,15.0,87.0,8.0,1.0,21.0,21.0,15.0,15.0,121.0,88.0,248.0,222.0,109.0
2891,3466,2,2,TREETOPCITY,Bird Measurer (Assessment),27,1112.0,1515.0,253.0,11.0,27.0,4.0,105.0,12.0,103.0,7.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,426.0,34.0,90.0,421.0,34.0,90.0,6.0,318.0,23.0,21.0,59.0,319.0,30.0,39.0,30.0,6.0,0.0,588.0,0.0,4.0,6.0,10.0,4.0,1.0,21.0,21.0,12.0,12.0,67.0,39.0,147.0,0.0,0.0
847,1189,2,2,TREETOPCITY,Bird Measurer (Assessment),19,321.0,378.0,140.0,8.0,19.0,2.0,15.0,2.0,11.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,121.0,24.0,13.0,120.0,24.0,13.0,4.0,78.0,0.0,8.0,40.0,148.0,0.0,38.0,2.0,0.0,0.0,142.0,0.0,1.0,1.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,55.0,47.0,0.0,0.0,38.0
4262,6315,5,44,CRYSTALCAVES,Chest Sorter (Assessment),60,972.0,2996.0,269.0,25.0,60.0,4.0,145.0,20.0,128.0,19.0,9.0,8.0,6.0,3.0,1.0,11.0,2.0,9.0,504.0,112.0,169.0,494.0,112.0,169.0,19.0,413.0,17.0,19.0,107.0,491.0,14.0,89.0,100.0,23.0,0.0,611.0,0.0,3.0,24.0,45.0,6.0,70.0,109.0,109.0,4.0,4.0,55.0,47.0,0.0,80.0,87.0
262,330,1,0,CRYSTALCAVES,Cart Balancer (Assessment),6,132.0,89.0,38.0,3.0,6.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,3.0,14.0,13.0,3.0,1.0,27.0,0.0,3.0,0.0,65.0,0.0,33.0,2.0,0.0,0.0,55.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
544,779,2,2,TREETOPCITY,Mushroom Sorter (Assessment),15,186.0,266.0,85.0,7.0,15.0,2.0,11.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,18.0,11.0,37.0,18.0,11.0,3.0,66.0,0.0,8.0,15.0,121.0,0.0,36.0,2.0,0.0,0.0,112.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,38.0
335,308,1,0,MAGMAPEAK,Cauldron Filler (Assessment),9,105.0,182.0,44.0,4.0,9.0,0.0,9.0,1.0,7.0,1.0,3.0,3.0,0.0,0.0,0.0,4.0,2.0,2.0,33.0,4.0,7.0,32.0,4.0,7.0,2.0,16.0,6.0,0.0,0.0,17.0,0.0,2.0,5.0,1.0,0.0,156.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0
401,645,3,28,CRYSTALCAVES,Chest Sorter (Assessment),16,93.0,153.0,149.0,6.0,16.0,0.0,20.0,0.0,11.0,0.0,4.0,3.0,1.0,1.0,0.0,4.0,0.0,4.0,54.0,14.0,9.0,50.0,14.0,9.0,6.0,51.0,0.0,0.0,15.0,65.0,0.0,11.0,4.0,0.0,0.0,27.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,50.0,63.0
318,533,3,28,CRYSTALCAVES,Cart Balancer (Assessment),13,61.0,153.0,99.0,5.0,13.0,0.0,18.0,0.0,11.0,0.0,4.0,3.0,1.0,1.0,0.0,4.0,0.0,4.0,40.0,12.0,9.0,36.0,12.0,9.0,6.0,46.0,0.0,0.0,1.0,51.0,0.0,11.0,1.0,0.0,0.0,19.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,63.0
201,368,3,28,MAGMAPEAK,Cauldron Filler (Assessment),10,61.0,100.0,36.0,4.0,10.0,0.0,14.0,0.0,9.0,0.0,4.0,3.0,1.0,1.0,0.0,4.0,0.0,4.0,34.0,4.0,7.0,31.0,4.0,7.0,4.0,20.0,0.0,0.0,1.0,19.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
413,573,1,0,CRYSTALCAVES,Cart Balancer (Assessment),8,94.0,278.0,37.0,4.0,8.0,1.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,36.0,17.0,15.0,36.0,17.0,15.0,2.0,53.0,0.0,1.0,0.0,89.0,0.0,13.0,19.0,3.0,0.0,53.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
484,466,1,0,TREETOPCITY,Bird Measurer (Assessment),18,272.0,100.0,100.0,12.0,18.0,2.0,6.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,5.0,8.0,69.0,5.0,8.0,1.0,53.0,0.0,10.0,21.0,88.0,0.0,8.0,1.0,0.0,0.0,94.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,48.0,52.0,0.0,0.0,0.0
349,347,1,0,TREETOPCITY,Mushroom Sorter (Assessment),10,191.0,100.0,52.0,6.0,10.0,1.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,7.0,34.0,3.0,7.0,1.0,50.0,0.0,10.0,10.0,72.0,0.0,7.0,0.0,0.0,0.0,85.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0
1008,1024,1,0,CRYSTALCAVES,Chest Sorter (Assessment),34,418.0,286.0,281.0,23.0,34.0,4.0,15.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,117.0,17.0,17.0,116.0,17.0,17.0,2.0,127.0,0.0,11.0,47.0,234.0,0.0,21.0,27.0,18.0,0.0,124.0,0.0,2.0,1.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,48.0,52.0,0.0,146.0,35.0
808,803,1,0,CRYSTALCAVES,Cart Balancer (Assessment),30,366.0,286.0,135.0,21.0,30.0,3.0,13.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,96.0,8.0,15.0,96.0,8.0,15.0,2.0,99.0,0.0,11.0,21.0,185.0,0.0,16.0,25.0,18.0,0.0,115.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,48.0,52.0,0.0,0.0,35.0
1530,2112,4,30,MAGMAPEAK,Cauldron Filler (Assessment),34,37.0,1402.0,74.0,17.0,34.0,0.0,41.0,0.0,28.0,0.0,1.0,0.0,8.0,4.0,2.0,3.0,0.0,3.0,115.0,121.0,46.0,111.0,120.0,46.0,14.0,110.0,0.0,0.0,0.0,151.0,1.0,52.0,5.0,0.0,0.0,488.0,0.0,5.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0
740,921,1,0,MAGMAPEAK,Cauldron Filler (Assessment),10,68.0,637.0,31.0,4.0,10.0,1.0,23.0,2.0,21.0,2.0,5.0,4.0,2.0,2.0,0.0,4.0,2.0,2.0,63.0,5.0,37.0,61.0,5.0,35.0,4.0,54.0,10.0,0.0,12.0,33.0,25.0,0.0,6.0,2.0,0.0,139.0,0.0,0.0,1.0,1.0,0.0,23.0,67.0,67.0,5.0,5.0,0.0,0.0,31.0,0.0,0.0
851,1093,1,0,TREETOPCITY,Mushroom Sorter (Assessment),20,388.0,366.0,90.0,7.0,20.0,1.0,30.0,2.0,24.0,2.0,4.0,3.0,2.0,1.0,1.0,4.0,2.0,2.0,114.0,1.0,28.0,112.0,1.0,28.0,5.0,95.0,24.0,1.0,15.0,129.0,20.0,7.0,4.0,2.0,0.0,154.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,39.0,51.0,0.0,0.0
612,819,1,0,MAGMAPEAK,Cauldron Filler (Assessment),12,257.0,310.0,41.0,4.0,12.0,0.0,25.0,1.0,20.0,1.0,4.0,3.0,2.0,1.0,1.0,4.0,2.0,2.0,83.0,1.0,21.0,81.0,1.0,21.0,4.0,55.0,24.0,0.0,5.0,81.0,20.0,6.0,3.0,2.0,0.0,115.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,41.0,0.0,0.0
392,490,1,0,MAGMAPEAK,Cauldron Filler (Assessment),5,90.0,269.0,32.0,1.0,5.0,1.0,14.0,2.0,12.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,44.0,5.0,11.0,44.0,5.0,11.0,2.0,32.0,0.0,0.0,1.0,29.0,0.0,8.0,7.0,2.0,0.0,131.0,0.0,0.0,1.0,2.0,0.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
733,885,1,0,CRYSTALCAVES,Chest Sorter (Assessment),8,175.0,421.0,136.0,1.0,8.0,1.0,24.0,2.0,20.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,81.0,22.0,19.0,81.0,22.0,18.0,3.0,66.0,0.0,0.0,31.0,73.0,0.0,16.0,9.0,2.0,0.0,184.0,0.0,0.0,1.0,27.0,0.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,32.0,104.0,0.0
1395,2035,1,0,TREETOPCITY,Mushroom Sorter (Assessment),23,594.0,588.0,209.0,4.0,23.0,4.0,42.0,3.0,36.0,3.0,3.0,3.0,4.0,2.0,2.0,6.0,0.0,5.0,185.0,24.0,36.0,183.0,24.0,36.0,7.0,163.0,28.0,13.0,42.0,194.0,22.0,9.0,21.0,6.0,0.0,244.0,0.0,0.0,2.0,13.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,66.0,64.0,28.0,51.0
299,423,1,0,CRYSTALCAVES,Chest Sorter (Assessment),6,125.0,95.0,79.0,0.0,6.0,2.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,52.0,5.0,6.0,51.0,5.0,6.0,1.0,39.0,0.0,0.0,25.0,46.0,0.0,3.0,14.0,4.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,51.0
146,161,1,0,CRYSTALCAVES,Cart Balancer (Assessment),2,0.0,95.0,51.0,0.0,2.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,11.0,5.0,4.0,11.0,5.0,4.0,1.0,20.0,0.0,0.0,0.0,40.0,0.0,2.0,14.0,4.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0
1878,3018,1,0,TREETOPCITY,Bird Measurer (Assessment),28,848.0,751.0,273.0,6.0,28.0,5.0,53.0,3.0,47.0,3.0,3.0,3.0,4.0,2.0,2.0,6.0,0.0,5.0,325.0,27.0,47.0,322.0,27.0,46.0,8.0,181.0,28.0,13.0,64.0,230.0,22.0,15.0,21.0,6.0,0.0,306.0,0.0,0.0,2.0,16.0,3.0,2.0,0.0,0.0,2.0,1.0,64.0,66.0,64.0,28.0,51.0
1072,1511,1,0,MAGMAPEAK,Cauldron Filler (Assessment),17,416.0,510.0,143.0,3.0,17.0,3.0,37.0,2.0,32.0,2.0,3.0,3.0,2.0,1.0,1.0,6.0,0.0,5.0,143.0,21.0,30.0,142.0,21.0,30.0,5.0,123.0,28.0,0.0,30.0,148.0,22.0,9.0,21.0,6.0,0.0,166.0,0.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,64.0,28.0,51.0
703,945,1,0,CRYSTALCAVES,Chest Sorter (Assessment),16,212.0,368.0,115.0,8.0,16.0,2.0,24.0,0.0,22.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,60.0,12.0,24.0,59.0,12.0,24.0,4.0,129.0,0.0,5.0,39.0,157.0,0.0,18.0,23.0,4.0,0.0,44.0,0.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,15.0
286,397,1,0,CRYSTALCAVES,Cart Balancer (Assessment),10,132.0,133.0,15.0,6.0,10.0,1.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,23.0,7.0,8.0,23.0,7.0,8.0,2.0,52.0,0.0,5.0,0.0,82.0,0.0,11.0,10.0,4.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
1454,1637,3,44,TREETOPCITY,Mushroom Sorter (Assessment),42,297.0,843.0,283.0,31.0,42.0,2.0,27.0,5.0,25.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,92.0,77.0,46.0,90.0,76.0,45.0,4.0,174.0,0.0,21.0,40.0,290.0,26.0,43.0,13.0,0.0,0.0,287.0,0.0,9.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,176.0,107.0,0.0,0.0,0.0
1131,1307,2,1,TREETOPCITY,Bird Measurer (Assessment),31,89.0,843.0,176.0,23.0,31.0,1.0,26.0,4.0,24.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,58.0,75.0,42.0,56.0,74.0,41.0,4.0,128.0,0.0,0.0,28.0,221.0,26.0,43.0,8.0,0.0,0.0,220.0,0.0,5.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0
1635,1697,2,9,MAGMAPEAK,Cauldron Filler (Assessment),22,285.0,1104.0,235.0,11.0,22.0,2.0,29.0,0.0,26.0,0.0,3.0,3.0,4.0,1.0,3.0,2.0,1.0,0.0,108.0,95.0,35.0,108.0,94.0,35.0,5.0,292.0,27.0,0.0,63.0,149.0,13.0,23.0,10.0,0.0,0.0,451.0,0.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,43.0,153.0,39.0
276,251,2,9,CRYSTALCAVES,Cart Balancer (Assessment),10,0.0,229.0,39.0,8.0,10.0,1.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,34.0,6.0,8.0,34.0,6.0,1.0,31.0,0.0,0.0,0.0,56.0,0.0,21.0,4.0,0.0,0.0,42.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
1118,1094,2,9,CRYSTALCAVES,Chest Sorter (Assessment),14,131.0,786.0,192.0,9.0,14.0,1.0,14.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,53.0,90.0,12.0,53.0,89.0,12.0,2.0,242.0,0.0,0.0,48.0,108.0,0.0,23.0,10.0,0.0,0.0,316.0,0.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,39.0
600,787,1,0,MAGMAPEAK,Cauldron Filler (Assessment),10,165.0,266.0,165.0,4.0,10.0,0.0,11.0,0.0,9.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,66.0,17.0,18.0,66.0,16.0,18.0,2.0,59.0,16.0,0.0,15.0,69.0,13.0,6.0,6.0,0.0,0.0,157.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,165.0,0.0,0.0
874,1003,1,0,CRYSTALCAVES,Cart Balancer (Assessment),16,235.0,370.0,263.0,6.0,16.0,1.0,15.0,0.0,11.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,81.0,41.0,21.0,81.0,39.0,21.0,3.0,100.0,16.0,1.0,16.0,136.0,13.0,25.0,12.0,0.0,0.0,196.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,197.0,0.0,66.0
